7.20,1349
7.80,1349
8.40,1349
9.00,1349
9.60,1349
10.20,1349
10.80,1349
11.40,1349
12.00,1349
12.60,1349
13.20,1349
13.80,1349
14.40,1349
15.00,1349
15.60,1349
16.20,1349
16.80,1349
17.40,1349
18.00,1349
18.60,1349
19.20,1349
19.80,1349
20.40,1349
21.00,1349
21.60,1349
22.20,1349
22.80,1349
23.40,1349
24.00,1349
24.60,1349
25.20,1349
25.80,1349
26.40,1349
27.00,1349
27.60,1749
28.20,1749
28.80,1749
29.40,1749
30.00,1749
30.60,1749
31.20,1749
31.80,1749
32.40,1749
33.00,1749
33.60,1749
34.20,1749
34.80,1749
35.40,1749
36.00,1749
36.60,1749
37.20,1749
37.80,1749
38.40,1749
39.00,1749
39.60,1749
40.20,1749
40.80,1749
41.40,1749
42.00,1749
42.60,1749
43.20,1749
43.80,1749
44.40,1749
45.00,1749
45.60,1749
46.20,1749
46.80,1749
47.40,1749
48.00,1749
48.60,1749
49.20,1749
49.80,1749
50.40,1749
51.00,1749
51.60,1749
52.20,1749
52.80,1749
53.40,1685
54.00,1685
54.60,1685
55.20,1685
55.80,1685
56.40,1685
57.00,1685
57.60,1685
58.20,1685
58.80,1685
59.40,1685
60.00,1685
60.60,1685
61.20,1685
61.80,1685
62.40,1685
63.00,1685
63.60,1685
64.20,1685
64.80,1685
65.40,1685
66.00,1685
66.60,1685
67.20,1685
67.80,1685
68.40,1685
69.00,1685
69.60,1685
70.20,1685
70.80,1685
71.40,1685
72.00,1685
72.60,1685
73.20,1685
73.80,1685
74.40,1685
75.00,1685
75.60,1685
76.20,1685
76.80,1685
77.40,1685
78.00,1685
78.60,1685
79.20,1478
79.80,1478
80.40,1478
81.00,1478
81.60,1478
82.20,1478
82.80,1478
83.40,1478
84.00,1478
84.60,1478
85.20,1478
85.80,1478
86.40,1478
87.00,1478
87.60,1478
88.20,1478
88.80,1478
89.40,1478
90.00,1478
90.60,1478
91.20,1478
91.80,1478
92.40,1478
93.00,1478
93.60,1478
94.20,1478
94.80,1478
95.40,1478
96.00,1478
96.60,1478
97.20,1478
97.80,1478
98.40,1478
99.00,1478
99.60,1478
100.20,1478
100.80,1478
101.40,1478
102.00,1478
102.60,1478
103.20,1478
103.80,1478
104.40,1478
105.00,1895
105.60,1895
106.20,1895
106.80,1895
107.40,1895
108.00,1895
108.60,1895
109.20,1895
109.80,1895
110.40,1895
111.00,1895
111.60,1895
112.20,1895
112.80,1895
113.40,1895
114.00,1895
114.60,1895
115.20,1895
115.80,1895
116.40,1895
117.00,1895
117.60,1895
118.20,1895
118.80,1895
119.40,1895
120.00,1895
120.60,1895
121.20,1895
121.80,1895
122.40,1895
123.00,1895
123.60,1895
124.20,1895
124.80,1895
125.40,1895
126.00,1895
126.60,1895
127.20,1895
127.80,1895
128.40,1895
129.00,1895
129.60,1895
130.20,1895
130.80,1895
131.40,1895
132.00,1895
132.60,1895
133.20,1895
133.80,1895
134.40,1895
135.00,2173
135.60,2173
136.20,2173
136.80,2173
137.40,2173
138.00,2173
138.60,2173
139.20,2173
139.80,2173
140.40,2173
141.00,2173
141.60,2173
142.20,2173
142.80,2173
143.40,2173
144.00,2173
144.60,2173
145.20,2173
145.80,2173
146.40,2173
147.00,2173
147.60,2173
148.20,2173
148.80,2173
149.40,2173
150.00,2173
150.60,2173
151.20,2173
151.80,2173
152.40,2173
153.00,2173
153.60,2173
154.20,2173
154.80,2173
155.40,2173
156.00,2173
156.60,2173
157.20,2173
157.80,2173
158.40,2173
159.00,2173
159.60,2173
160.20,2173
160.80,61
161.40,61
162.00,61
162.60,61
163.20,61
163.80,61
164.40,61
165.00,61
165.60,61
166.20,61
166.80,61
167.40,61
168.00,61
168.60,61
169.20,61
169.80,61
170.40,61
171.00,61
171.60,61
172.20,61
172.80,61
173.40,61
174.00,61
174.60,61
175.20,61
175.80,61
176.40,61
177.00,61
177.60,61
178.20,61
178.80,61
179.40,61
180.00,61
180.60,61
181.20,61
181.80,61
182.40,61
183.00,61
183.60,61
184.20,61
184.80,61
185.40,61
186.00,61
186.60,2177
187.20,2177
187.80,2177
188.40,2177
189.00,2177
189.60,2177
190.20,2177
190.80,2177
191.40,2177
192.00,2177
192.60,2177
193.20,2177
193.80,2177
194.40,2177
195.00,2177
195.60,2177
196.20,2177
196.80,2177
197.40,2177
198.00,2177
198.60,2177
199.20,2177
199.80,2177
200.40,2177
201.00,2177
201.60,2177
202.20,2177
202.80,2177
203.40,2177
204.00,2177
204.60,2177
205.20,2177
205.80,2177
206.40,2177
207.00,2592
207.60,2592
208.20,2592
208.80,2592
209.40,2592
210.00,2592
210.60,2592
211.20,2592
211.80,2592
212.40,2592
213.00,2592
213.60,2592
214.20,2592
214.80,2592
215.40,2592
216.00,2592
216.60,2592
217.20,2592
217.80,2592
218.40,2592
219.00,2592
219.60,2592
220.20,2592
220.80,2592
221.40,2592
222.00,2592
222.60,2592
223.20,2592
223.80,2592
224.40,2592
225.00,2592
225.60,2592
226.20,2592
226.80,2592
227.40,2592
228.00,2592
228.60,2592
229.20,2592
229.80,2592
230.40,2592
231.00,2592
231.60,2592
232.20,3726
232.80,3726
233.40,3726
234.00,3726
234.60,3726
235.20,3726
235.80,3726
236.40,3726
237.00,3726
237.60,3726
238.20,3726
238.80,3726
239.40,3726
240.00,3726
240.60,3726
241.20,3726
241.80,3726
242.40,3726
243.00,3726
243.60,3726
244.20,3726
244.80,3726
245.40,3726
246.00,3726
246.60,3726
247.20,3726
247.80,3726
248.40,3726
249.00,3726
249.60,3726
250.20,3726
250.80,3726
251.40,3726
252.00,3726
252.60,3726
253.20,3726
253.80,3726
254.40,3726
255.00,3726
255.60,3726
256.20,3726
256.80,3726
257.40,3475
258.00,3475
258.60,3475
259.20,3475
259.80,3475
260.40,3475
261.00,3475
261.60,3475
262.20,3475
262.80,3475
263.40,3475
264.00,3475
264.60,3475
265.20,3475
265.80,3475
266.40,3475
267.00,3475
267.60,3475
268.20,3475
268.80,3475
269.40,3475
270.00,3475
270.60,3475
271.20,3475
271.80,3475
272.40,3475
273.00,3475
273.60,3475
274.20,3475
274.80,3475
275.40,3475
276.00,3475
276.60,3475
277.20,3475
277.80,3475
278.40,3475
279.00,3475
279.60,3475
280.20,3475
280.80,3475
281.40,3475
282.00,3475
282.60,1763
283.20,1763
283.80,1763
284.40,1763
285.00,1763
285.60,1763
286.20,1763
286.80,1763
287.40,1763
288.00,1763
288.60,1763
289.20,1763
289.80,1763
290.40,1763
